书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
不颠覆，就会被淘汰,杰·萨米特,管理_创业,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1efq_ksVH7RBHUHrEgplvTg
企业管理系列：行动+绝处逢生+理念决定成败,剑琴,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1y4L3WyuuIguzOq2tXq6eug
21世纪的管理挑战,德鲁克,管理_创业,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1DMEuwhWs3cOWok3GqQ2A1A
管理的未来,加里.哈默尔,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nPj_UpJMaNoT5w5K786eVw
领导力：如何在组织中成就卓越(第5版),詹姆斯·M.库泽斯,管理_创业,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1NoUGuLlZGEtuEiv5Q3kKhQ
曾仕强品三国系列（套装共3册）,曾仕强,管理_创业,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1u2rbkddYNNaOZqXw-6J9fQ
公文高手的自我修养：大手笔是怎样炼成的,胡森林,管理_创业,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1RAj9j1-3a0klu3klXvI8Yg
经验的疆界,詹姆斯 G. 马奇,管理_创业,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/14rdbQvIlcLStxP3Lau-5tg
行在宽处,冯仑,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1y_-99OeHStPRcTkk0uOZAA
逆向管理,埃米尼亚·伊贝拉,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1YqtaKjQNJEYBgyEk1jrfcg
拒绝平庸,李正曦,管理_创业,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1jsz-40RxKoAanx0PZfbDsg
如何移动富士山？,威廉·庞德斯通,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1c2bSjHolmUSn8xrZHX9zGQ
刷新：重新发现商业与未来,萨提亚·纳德拉,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/11V5aob43Ei7BUm2TlV5yhQ
国家竞争优势(套装共2册),迈克尔·波特,管理_创业,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/19vt7K4ctu27c0yAuCNc7JQ
九败一胜：美团创始人王兴创业十年,李志刚,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/188QyRCBwsGj0jrP5MGujzA
OKR工作法：谷歌、领英等顶级公司的高绩效秘籍,克里斯蒂娜•沃特克,管理_创业,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/10qsoYk_SMS-TgxvA9mBeoA
竞争战略,迈克尔•波特,管理_创业,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1VhTnGJWj_cLsHb7vm3ZXjw
理解未来的7个原则：如何看到不可见，做到不可能,尼尔·伯勒斯,管理_创业,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1-mJyjt5VDn5YMxSMabLGZg
沉静领导：领导不语 沉默而御,巴达拉克,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1x_X5d9SppR34aekHbaIHsw
以客户为中心,黄卫伟,管理_创业,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1rQsYXQQzleQOfy-OKN3YPw
可复制的领导力：樊登的9堂商业课,樊登,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1euowmZjUB2hDRzaAWXBX8A
赋能：打造应对不确定性的敏捷团队,斯坦利•麦克里斯特尔,管理_创业,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1h1aWUHz1_MKj03DO7_ktIA
切蛋糕：创业公司如何确立动态股权分配机制,Mike Moyer,管理_创业,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1LJcQOvXoUJRXEIVwJGpASg
好战略，坏战略,理查德·鲁梅尔特,管理_创业,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/122jBDZmGf-t84-eqJbL4Eg
10人以下小团队管理手册,堀之内克彦,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1kRFM_SN0AZ4Smmougsh2fQ
专业主义,大前研一,管理_创业,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1_k4m7eADOvEeeYz9tRSsMw
执行力是训练出来的,吉恩•海登,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dFXvG0x
心有理想，春暖花开：上下册,王明夫,管理_创业,5.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1t4ndl36jjUZryeO34DMaMw
管理的实践,彼得·德鲁克,管理_创业,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1-uM_OYStZtNzARPOB_xb0w
战略历程：穿越战略管理旷野的指南,亨利.明茨伯格,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1miEFIwo
穷理查年鉴：一生必知的智慧箴言,本杰明•富兰克林,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHPWsvW
赢的答案（纪念版）,韦尔奇,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1HItqb671yNYMSQqGet43KQ
匠人如神,本田宗一郎,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF4IaIH
组织行为学精要(原书第12版),斯蒂芬 P.罗宾斯,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsktdWS
领导都是讲故事高手,谭小芳,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o85J7GQ
蓝血十杰,约翰·伯恩 ,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1WRZVE
你的团队需要什么样的人,萨莉•霍格斯黑德,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV5OJ7h
赢,杰克•韦尔奇,管理_创业,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XHtl17A0NcK1TXfMkgqCbw
经营的本质,陈春花,管理_创业,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1aESbXGkiHg8hhGc_zFHj4Q
