书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
职场必胜搭配全书,王云,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFkkZWd
做最好的自己,李开复,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slCSH4L
你的礼仪价值百万3：商务社交篇,周思敏,励志_职场,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1yv7srI5omZYLflS4d4a4ng
向中等姿色的女人致敬,淑鸿,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVmGArX
唐骏凭什么成功,张永生,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4NIjVf
四英寸,右耳,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYjO5Ta
外滩18号,右耳,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7Gg19C
不认输,宋丽晅 ,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXWqYVq
一个外企高管的职言,苗俊杰,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV0Tvcr
责任胜于能力,宿春礼周韶梅,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSurVG2
100个最具前景的职业：理科版,陈畅,励志_职场,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1QCjuOOkUhLpqq3wEjFKFDg
不可不知的1000个职场常识,朱俊德,励志_职场,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/19bJZJqgSGnwjEvsGByG9kA
丁约翰的打拼,柴志强,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVqJSMz
毕业5年决定你一生,林少波,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bp254kv
20几岁做最强的自己,朱江,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slMvL97
离家出走去耶鲁,李孟元,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXJzH1q
208个外企面试难题,韦鲁基,励志_职场,1,百度网盘(提取码:6666),https://pan.baidu.com/s/11uplDq71VInnm-Zrfmf80A
地产女皇：职场女性生存最佳修炼记,柳依晨,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYrpAQo
一个外企女白领的日记,绝望沧海,励志_职场,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1HLzEtnxJkalH2c35hgJ2Aw
我就是要挑战这世界,薛曼·亚历斯,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2tFVNi
35岁前要掌握的66种基本能力,文泉杰,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boUF735
世界上最神奇的24堂课,查尔斯·哈奈尔,励志_职场,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/14vGDS_GP-GUGN-yjKoRvCA
35岁以前成功的12条黄金法则,王大庆,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLzzbyN
“A4纸”工作法,三木雄信,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHIVczG
读大学怎么读,长安遥遥,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFrBjIL
人生的四大秘密,亚当·杰克逊,励志_职场,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1FxF9-NXzOftA5s357aRVxw
棋逢对手,兰若小倩,励志_职场,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1NEBI9aJ4_yeGIFjFRzcGsw
男人不狠，地位不稳,永放,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIe9522
男人不狠，万事难成,李翔,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skQOeDn
趋势的力量：个人职业发展战略决策必修课,赵正宝,励志_职场,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1RO0YfMJM0nA-iIsq8xNkjg
青春不散场,林深深,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKGcU3D
升职就这几下,王咏星,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boI3ioR
你的礼仪价值百万,周思敏,励志_职场,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1sYp5BMeGE9VIzXgzVbUzeg
世界500强如何高效开会,特雷恩·穆勒,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLi3ijx
问道：十二种追逐梦想的人生,贾樟柯,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1HLuN2
成为公司最需要的员工,宿春礼,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS2y14A
穷人羊性，富人狼性,蔡富强,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvsaDkP
20几岁，决定男人的一生,杜鹏程,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsLrl7e
华为人，你懂的,石楠,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFGDn25
哈佛公开课：情商决定高度,弓健,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEDFmRv
好工作是设计出来的,成长分子,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5LUHcL
从容一生,俞敏洪,励志_职场,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1lm8aiuxYGjEwdsBxFxbdCg
公务圈人脉阳光锻造,钟君,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kULA1z5
"会聊才有好人缘：30秒消除隔阂,打造好交情",若水,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bJQTci
感谢那些让你不开心的事儿,索尼娅·瑞克蒂,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1XuaQG
音乐课,维克多·伍顿,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVBHvrp
Email这样写，谁都会赞,林玲,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuXGNRb
思考致富,希尔,励志_职场,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1JScOmxUB3CvX9-x1dkYRhQ
世界500强面试实录,杨毅宏,励志_职场,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1C5GgDeL1qdC20Qpwszs1BA
你从未真正拼过,LinkedIn领英,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI4WT8q
没有梦想，何必远方,易术,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8pVCCU
尽管去做 : 无压工作的艺术,戴维﹒艾伦 ,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh5tlMC
女人明白要趁早之三观易碎,王潇,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVdkyaz
茅侃侃，侃职场,茅侃侃,励志_职场,0,,
会撒娇的女人最好命大全集,魏凤莲,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miptCd6
低调做人的50个密码：高调做事的50个细节,汪建民,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR32LqU
中国求职面试中的潜规则,杨光,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slhbUpf
毕业出狼窝 工作入虎穴,青桐,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfBijVP
打开你的降落伞,亚历山德拉·列维特,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfqj2CF
这绝不仅仅是客套话,李宗厚,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLdbQUf
这些道理没有人告诉过你,杨萃先,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bp5kCiz
职场急诊室,刘同,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4Zkump
潜伏在办公室,陆琪,励志_职场,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1bt1nzU2azWslna3TH-5Lzw
从技术走向管理：李元芳履职记,王树文,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhYwYoS
唤醒心中的领导者1：职场领导力的8个拼图,罗宾•夏玛,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1BCIRm
当我足够好，才会遇见你,Lydia,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2IEuQG
靠自己去成功,刘墉,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfLWg9P
把信送给加西亚,阿尔伯特·哈伯德,励志_职场,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1TPpqL1lJuVV6MWgiZpXS4w
职场竞争力：一位企业中层管理人员的职场感悟,李发文,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jII1H5c
社会不教，精英不讲，坎儿还得自己过,刘如江,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cmTHcq
说服力：工作型PPT该这样做,张志、刘俊、包翔,励志_职场,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1xD_RPZ6dxov_AtGo2Nbnkw
全世界最贵的总裁情商课,苏林,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mi0gyLi
我们聊一聊：15位名人给大学生的34封私人信,蓝狮子,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o79Vdou
