书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
STM32库开发实战指南,刘火良,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nJUQaxDqXh7qa7cn3V7jZw
算法图解,Aditya Bhargava,科技_互联网_计算机技术,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1kJpN6rIUIh6FnwB4zIs1EA
最简单的图形与最复杂的信息,黄慧敏,科技_互联网_计算机技术,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1BSvqt6DbWRRGi9SII11Vvw
从点子到产品：产品经理的价值观与方法论,刘飞,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1TdRdRpSofCVzm74PfCS6wQ
共享经济：重构未来商业新模式,罗宾•蔡斯,科技_互联网_计算机技术,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ufJzKrwhz_QPiqIrmFbRsw
未来世界的幸存者,阮一峰,科技_互联网_计算机技术,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1jqccu-rCzlhgBnXcwUIN1g
电商产品经理宝典：电商后台系统产品逻辑全解析,刘志远 ,科技_互联网_计算机技术,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1mYOg-CZCWkWvhZ9XlQAEtQ
无人驾驶：人工智能将从颠覆驾驶开始，全面重构人类生活,胡迪·利普森,科技_互联网_计算机技术,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1zbT-_PcJXPJoZJQR66jtmg
企业微博管理手册,杜子建,科技_互联网_计算机技术,5.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1GggNzRV6tRrjqgkuPt9KFQ
一个人的电商：运营策略与实操手记,许晓辉,科技_互联网_计算机技术,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1QOkWdpRvglA_TKqBj9ekDQ
网络营销推广实战宝典,江礼坤,科技_互联网_计算机技术,5.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1mY3OU8r_y364SmOG0gwHoQ
大话设计模式,吴强,科技_互联网_计算机技术,4,百度网盘(提取码:6666),https://pan.baidu.com/s/10HXlKkO33XMrp1WKhW5ljA
运营之光2：我的互联网运营方法论与自白,黄有璨 ,科技_互联网_计算机技术,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1jSuISEcEMAlVaZI5itcnMQ
引爆用户增长,黄天文,科技_互联网_计算机技术,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1cVFY-h9uK-HdIDYFHoCW4A
FinTech，金融科技时代的来临,斯金纳,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Erjs0bU_1ROkRYArqulZZQ
小米生态链战地笔记,小米生态链谷仓学院,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KnJA4HxulNvRrzi7FzkR-w
产品经理面试攻略,鞠业旭,科技_互联网_计算机技术,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1rY98eqBdS0ypYm0AvyVGwQ
蚂蚁金服：科技金融独角兽的崛起,由曦,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zyeAhLD54fcKbhnD1DMDXg
人类2.0,皮埃罗∙斯加鲁菲,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/12AZhUgZOV2kZlPcx610N6g
人工智能简史,刘韩,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19ZCuhCOeZKKFbF2BXkrAlg
Python学习手册（原书第4版）,Mark Lutz,科技_互联网_计算机技术,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1DiinVvjew-ggRCL9W_iAVw
技术元素,凯文·凯利,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nyP4hcm24EsPOZ9rr8KL0A
是非区块链：技术、投机与泡沫,英国《金融时报》,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1OFSJiyiV5PZTOGEDwObk5w
疯狂的程序员,绝影 ,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30793072-7a9840/
区块链革命：比特币底层技术如何改变货币、商业和世界,唐塔普斯科特,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30764917-78e70c/
Keras快速上手：基于Python的深度学习实战,谢梁,科技_互联网_计算机技术,4.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1tUFmm6OaaIYTXZPHZ81Gow
社群思维：精神商业时代的创新创业法,付岩,科技_互联网_计算机技术,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/16Zq-Tficjm_UiieeOY6Fmw
大话数据结构,程杰,科技_互联网_计算机技术,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1bIadl7LGsqj4obIWhtdo0Q
数据挖掘与数据化运营实战：思路、方法、技巧与应用,卢辉,科技_互联网_计算机技术,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1xi2247r9U1PMwMOmwX6lRg
Android深入浅出：Android4.x 技术详解与进阶实践,张旸,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kVteSM7
创新者,沃尔特·艾萨克森,科技_互联网_计算机技术,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1F9EDv1ZfQ6tSvts27jzSsA
计算机与人脑,约·冯·诺意曼,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ge9jWvp
