书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
存在主义心理治疗,亚隆,心理学,9.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1KbdH6cvW1p774_YIJXIntw
只想和你好好生活,武志红,心理学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1IDzQisT0558QWN7IlE4pGQ
中国式的情与爱,武志红,心理学,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1BE7kGFNeRxqQmLHq_vxrcg
依赖共生：深度揭秘亲密关系中的吸引力法则,巴里·温霍尔德,心理学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Kz5BKgNtNHs2SIt7X_G8sA
天资差异,伊莎贝尔·布里格斯·迈尔斯,心理学,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1GUJ-AwS6nAGevDNxn2hSPg
道德动物,罗伯特·赖特,心理学,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1nr6_RrmYSRGxT4tfaBi_4w
活得明白：涯咨询的十八个典型,贾杰,心理学,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1vvQ9hs8I8fiQV_20AWpiuw
人格心理学：人性的科学探索（第2版）,兰迪·拉森,心理学,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Ch893ZAWpExxwMZ7TK8idw
认知尺度,魏坤琳,心理学,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1e32xNqWsMUhaGoPtywXwdg
新情商,丹尼尔·戈尔曼,心理学,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/144dXyp_yKRKtrS4XD4X4kA
幽微的人性,幽微的人性,心理学,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1g6UQ5Zmov8iLbe7VOJaVew
天生非此：家是如何影响我们一生的,奥利弗·詹姆斯,心理学,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1vT44K9nqElFQsfkpfXKN9A
孤独力,午堂登纪雄,心理学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1XPSzeBHSGOOOJncTvb9vCA
为什么我们总是在逃避,约瑟夫·布尔戈,心理学,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1Ihplgb-YVGTB1pvLq34Q4Q
