书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
人的脑洞略大于整个宇宙,丹·刘易斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpGjBUB
万物生光辉,吉米·哈利,科普,9.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1JxyB6ro4dDF02kDydUSV9Q
魔鬼的牧师：关于希望、谎言、科学和爱的思考,理查德·道金斯,科普,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1Wjvv7RDE17MNB6CJpmE43g
消失的微生物：滥用抗生素引发的健康危机,马丁•布莱泽,科普,9,百度网盘(提取码:6666),https://pan.baidu.com/s/142ySyQENeyRfFPGNoXSIxw
肠子的小心思,朱莉娅·恩德斯,科普,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1hglCJXiPe4VTqmoLsh_5MA
伟大的思想(第一辑)论自然,拉尔夫•瓦尔多•爱默生,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXP6WJM
数字化大学物理,马涛,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrXpRxU
科学革命的结构,托马斯·库恩,科普,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1WSz-NHHPgp2vqMo0tFtzYQ
隐藏的现实：平行宇宙是什么,B·格林,科普,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1EDqUTkqM0ys4wUgNLp7vTA
笔记大自然,克莱尔·沃克·莱斯利,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH4eXKy
极简科学史,苏珊•鲍尔,科普,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/10laE2rCcG8o8pw2tnHX8Iw
法医鉴证实录,比尔·巴斯,科普,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1XxxqvAkvXFwRav_OHEizBA
未来简史,尤瓦尔·赫拉利,科普,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/10BqZdIYFYNyr9czI34nzGQ
一只又死又活的薛定谔的猫,汤双,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIG56To
什么是数学：对思想和方法的基本研究(中文版第三版),R·柯朗 H·罗宾,科普,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1fmoL7kZLKc8b3iCePDxDMA
物理世界奇遇记,伽莫夫,科普,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZU9AGQS5Ce3gBI6nfJjCNQ
细胞生命的礼赞,刘易斯·托玛斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cHZRt0
法医生涯四十年,K. 辛普逊,科普,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1990U0lt6RDddVxvrzDpP4Q
上帝与新物理学,保罗·戴维斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bLoIHC
呜莎呜莎左脑右脑性格诊断,二枚贝,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXSnBFQ
阿西莫夫最新科学指南（上下册）,阿西莫夫,科普,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1osKSyaNGzJcq-Hn61LcbOA
外星人就在月球背面：破解外星人踪迹真相,克罗恩,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUPF8sJ
企鹅的脚为什么不怕冻？,米克·奥黑尔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Nmakw
大众天文学,C.弗拉马里翁,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sl1xasX
万物简史,比尔·布莱森,科普,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1c2J3omsOJ5yd2SR42umLtg
探索未知的奥秘,,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYOzCnE
水知道答案,江本胜,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4CmrkD
死亡百科全书,丹尼洛·契斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2xcDRM
那些花儿,郭宪,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpGb79H
地球内部的秘密,李营华,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFHZBbF
地震与海啸,魏柏林,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2f1VI4
为什么猪不能抬头看天（第2季）,熊猫翻书馆,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpzgMCn
为什么猪不能抬头看天（第3季）,熊猫翻书馆,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boz63Kz
人脑：自然科学的最后堡垒,,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpCDQgf
未解之谜·人类,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY4fYqC
未解之谜·宇宙,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2LztBy
未解之谜·科学,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2MLs32
未解之谜·世界奇观,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS7ijPC
未解之谜·奇闻趣事,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slW4lid
未解之谜·地球,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuL6LTZ
未解之谜·野人,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slvWxJn
世界王牌武器,樊文龙,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1NQPLe
世界神秘地带,邢晔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI2qedo
未解之谜·UFO与外星人,刘益宏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geNeTEV
外星人与UFO全揭秘,阿钒,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVfnDC7
为什么猪不能抬头看天（1、2合辑）,熊猫翻书馆,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH6JM6M
不生病凭什么,原是流民,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL6jTkn
揭秘万物由来之谜,南山,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRLeIA2
可怕的现象大全集,徐胜华,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRJcMAm
疯狂人类进化史,史钧,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSGBoae
把恐龙做成大餐,邢立达,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slOwqML
数学与知识的探求,M・克莱因,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geXneKF
失实：为什么我们所知道的一切，有一半可能都将是错的,阿贝斯曼,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpf2L4b
人类危险，小心轻放,果壳,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKQRmv5
神秘现象不神秘：方舟子破解世界之谜,方舟子,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIe865g
史上最强脑力操：让你大开眼界的数学书,安德鲁·杰弗瑞,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfJqnwn
军事百科普及读物之夺命短剑—特种部队,张福远,科普,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1JzqC7lF5jW16BAVzHn4TMw
量子理论：爱因斯坦与玻尔关于世界本质的伟大论战,曼吉特·库马尔,科普,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1AYmwwR9NWZVuFjw8L6kdNw
昆虫记,J.H.法布尔,科普,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1y2_t1-_kc2B9JSk5vulGOg
酷虫学校1：吵吵闹闹的甲虫班,夏吉安、吴祥敏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFKGovf
酷虫学校2：乱作一团的运动会,吴祥敏 著、吉安 绘,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIylua6
酷虫学校4：非同一般的飞虫班,夏吉安、吴祥敏,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVyjpgN
离散数学,段禅伦,科普,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1JBZzURKgXJZDH37Au6VXdw
走进业余无线电,徐辉,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYMv2Sc
MATLAB 7.0从入门到精通,刘保柱、苏彦华、张宏林,科普,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/16aKP58ImfTqzVY6hvZmGeA
从一元一次方程到伽罗瓦理论,冯承天,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV7Ck2z
大地记,法布尔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFJtGFv
越弱越暗越美丽,李淼,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr4emtI
因为是医生,陈罡,科普,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/10YO35mt5u686FdHWISB34Q
西方文化中的数学,克莱因,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuOmNDv
性健康十五讲,胡佩诚,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFgd0TN
魔鬼出没的世界,卡尔·萨根,科普,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/11-GqHXWOPwj52j1G0i_I3g
复杂,米歇尔·沃尔德罗,科普,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1zh38061Ai2BZb1rkjv7Xdg
性别战争,奥利维雅·贾德森,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYES9hM
狭义与广义相对论浅说,爱因斯坦,科普,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/15ACuvk3L7AdH7VUFBaq3Hg
健康流言终结者,薄三郎,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL6gRMj
僵尸的奇异生活,罗奇,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvMzWaH
科学史十五讲,江晓原,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpzJF0V
命根子终极解密,许耕榕,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrIqhRu
地球上最伟大的表演,理查德•道金斯,科普,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1pBgnE3XN-l9RLJ3VTzPi6Q
电磁通论,麦克斯韦,科普,9.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1UL4fxaowoDpC4wE9eNDfXg
超自然现象之谜,柳青,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge2cYIZ
被禁止的科学,J. 道格拉斯·凯尼恩,科普,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1cpNIA5yGCdoNlZyb37Aesg
科学与假设,彭加勒,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpj4rcb
科学与方法,昂利·彭加勒,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI6qCgm
科学的价值,昂利·彭加勒,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mihPZ76
泛函分析讲义(上),张恭庆,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvLJ9Mh
枪与玫瑰的使用方法,果壳,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRB8poA
时间旅行指南：如何用你自己的时光机穿越平行宇宙,大卫·哈切尔·查尔德里斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hssh8nq
分区调整法,叶明,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5qJBgT
浴缸里的惊叹：256道让你恍然大悟的趣题,顾森,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR8kz1g
那颗星星不在星图上：寻找太阳系的疆界,卢昌海,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slesdQl
竖琴计划：美国最后的阴谋,史密斯,科普,5.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1tUYXir7dSJumiyk_G4uDag
图说猫言猫语,鹿萌,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIPnqiM
史上最强脑力操(套装共4册),,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1LL7xu
果壳中的宇宙,史蒂芬·霍金,科普,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1PQ6uZ1ELPhfregjTbfdZ7Q
天文学简史,G・伏古勒尔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVwKTKz
悖论：破解科学史上最复杂的9大谜团,吉姆·艾尔-哈利利,科普,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1CzUDckM4wMZORXhtBT5obQ
来到地球第一天,黄章晋,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpCAkrX
上帝与天文学家：大爆炸与信仰的对话,罗伯特·加斯特罗,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8yaDFO
汽车是怎样跑起来的,御堀直嗣,科普,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1S3tw4Oz36AmSuVFW6GxA9Q
不可思议的物理,加来道雄,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hspzkNy
当彩色的声音尝起来是甜的,科学松鼠会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuDvnBF
不知道的世界升级版套装（10本）,谢柏樟,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boQ6Qcf
科学读本(英文原版)(套装1-6册),文森特•默奇,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miwI3qw
死者在说话,威廉姆.R.美普斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHBzpCq
世上没有傻问题,刘兵,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5QA66h
数字是靠不住的,查尔斯•塞费,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFl1kzf
宇宙的精灵：通俗量子力学史,无功,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsDLoRq
植物名字的故事,刘夙,科普,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1GCo8KAEkdbaOKD7v7knIqg
迷茫的旅行商：一个无处不在的计算机算法问题,William J. Cook,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dES4bDn
进化！进化？：达尔文背后的战争,史钧,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv0JGpV
时间的形状：相对论史话,汪洁,科普,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1gxm7dszPEFj1c5_FpUbXSQ
The Story of the Human Body,Daniel E. Lieberman,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b0jRC6
希尔伯特几何基础,希尔伯特,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skWPuw9
2100科技大未来,加來道雄,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5e7lkx
世界是数字的,Brian W. Kernighan,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhBuQwC
生活中的魔法数学：世界上最简单的心算法,亚瑟·本杰明,科普,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/14KaGfSx9Nb5MDfKSTjCclQ
能源的未来,无所不能,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvnS3LR
LSD：我那惹是生非的孩子,阿尔伯特.霍夫曼,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bAZlMI
地理大发现的故事,约瑟夫•雅各布斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVsakBH
简单的逻辑学,麦克伦尼,科普,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1YBNktZI1CLqzF2nwJHnkag
只有医生知道2,张羽,科普,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1GCAh22Ue6uQpvhUnHJCvFw
我的第一套百科全书：百变昆虫,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b8XrFC
我的第一套百科全书：动物世界,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4VJEst
我的第一套百科全书：行星地球,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIns3PG
我的第一套百科全书：交通百科,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKR3EMR
我的第一套百科全书：鸟类王国,青少科普编委会,科普,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1AJ11ZN5riHP-NsUVq7JRiw
我的第一套百科全书：未解之谜,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVfiXfD
我的第一套百科全书：宇宙探秘,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slCMFwT
我的第一套百科全书：植物世界,青少科普编委会 ,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVPkms3
古代天文历法释证,刘操南,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXQfHow
妇产科男医生告诉你：让你含着眼泪微笑的酸甜孕事,田吉顺,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIAZciy
我的第一套百科全书：海洋生命,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bEwXki
我的第一套百科全书：现代兵器,青少科普编委会,科普,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1dQmm6WOTkRlS5DRd47U_ig
中国科学技术史稿,杜石然,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr4Hpq8
x的奇幻之旅,史蒂夫·斯托加茨,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boCYXEv
我的第一套百科全书：恐龙探秘,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrMsq6C
我的第一套百科全书：自然现象,青少科普编委会,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYEQ8GW
大话移动通信,丁奇、阳桢,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2mhCD6
博物人生,刘华杰,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2l1H52
物种起源,达尔文,科普,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Y_E53mxNO7n1uFKBfGeMgA
再冷门的问题也有最热闹的答案,科学松鼠会和它的朋友们,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpkhQ2b
从惊讶到思考 : 数学悖论奇景,马丁·加德纳,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVm9zeR
时间之箭 : 揭开时间最大奥秘之科旅程,彼得·柯文尼,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLTKAvh
宇宙的结构：空间、时间以及真实性的意义,布赖恩•格林,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4PCQix
肠子，脑子，厨子： 人类与食物的演化关系,约翰•S.艾伦,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIhRGhC
黑洞与时间弯曲,基普.S.索恩,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuKKYjn
我们为什么不长尾巴,方舟子,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSNrtFO
物理学的困惑,李·斯莫林,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpecpmJ
数学恩仇录：数学家的十大论战,哈尔·赫尔曼,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Mzo9U
极客古登堡,杰夫·贾维斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhWYpQg
人造恐慌：转基因全球实地考,袁越,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4Wy1hF
数学那些事儿：思想、发现、人物和历史,William Dunham,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slQsM65
基因组：人种自传23章,马特·里德利,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfFNXsR
薛定谔讲演录,E·薛定谔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY8JQnq
飞行中的科学,(英)布莱恩•克雷格,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bVqMvk
彬彬有礼地离开吧，不要和地球人谈恋爱,小庄,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slTae89
谣言粉碎机,果壳网,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4QrTEP
细胞城里的故事,周予新、孙富强,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2E6Hl2
心血运动论,威廉·哈维,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slisf8L
那些古怪又让人忧心的问题,兰道尔·门罗,科普,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1mpRD_wnd9jOqNbgkJE4fdA
十万个为什么：动物·植物·人体·生活,墨人,科普,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1xPRA9ThBmU02F-R9omC5rA
蝴蝶效应之谜：走近分形与混沌,张天蓉,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSx7zmM
惊人的假说,（英）弗朗西斯·克里克,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boU7qUz
物理学的进化,[德] 艾·爱因斯坦,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c22vgm0
女士品茶,萨尔斯伯格,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2oicE0
机器之心,雷·库兹韦尔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFt5B3N
盲眼钟表匠,理查德·道金斯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jInVJEm
不懂科学倒大霉,彼得·J·本特利,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5JLQrr
杂草的故事,理查德·梅比,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slStbFB
意识光谱,肯·威尔伯,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skDPCpn
思考的乐趣：Matrix67数学笔记,顾森,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b78B3S
被禁止的考古学：关于人类起源与意识演化的考古学全球之旅 ,迈克尔•A.克莱默,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvD7LKd
大地上的事情,苇岸,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSgCbUM
爱因斯坦的圣经,萨缪尔,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge7yjlx
3D打印：从想象到现实,胡迪•利普森,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boRiAxL
奇点临近 : 当计算机智能超越人类,Ray Kurzweil,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geVKlIN
平行宇宙,加来道雄,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skBMYbb
众神的星空,稻草人语,科普,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYb7bVe
数学符号史,徐品方、张红,科普,7.3,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv2GYLV
医生的修炼,阿图·葛文德,科普,8.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFwlCqP
时间简史,史蒂芬·霍金,科普,8.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUUpger
论犯罪与刑罚,贝卡里亚 ,科普,9.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1mi1wHle
学习的艺术,沃尔特·皮特金 ,科普,7.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhSQPRi
从一到无穷大：科学中的事实与臆测,G. 伽莫夫,科普,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1yJ4lLtFFeoZCXuk_ZCMuvQ
第三种黑猩猩,贾雷德·戴蒙德,科普,8.8,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYCJPJA
上帝掷骰子吗：量子物理史话,曹天元,科普,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/18ICdmhpNJGD-wD98B6UO9w
