书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
高老庄,贾平凹,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1l0oxb3SQpidIZh0fBLAXIg
妖言水浒大宋盛世,暗黑山老妖,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-lolKijB-SKxMYbkrIskUg
惊悚乐园,三天两觉,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HNngKxk-yoxQ0sMAc6l4Vw
牛鬼蛇神录,马原,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bPRhwx9RiUjFzyYQI87elA
出租车司机,薛忆沩,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18AFOPTrAWn6zskvYwSA1mg
云胡不喜,茂林修竹,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1P94x_--aXJCgZHMD57dNow
应许之日,辛夷坞,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1yUvmvLU0-K3XZprelEJ2cg
湘西往事：黑帮的童话 【全4册】,浪翻云,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zEqqlMg2nydH_gNmnoUiHQ
稻草人,叶圣陶,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1m0NvU2HoaGwd2QqlR3voIg
何处暖阳不倾城,北倾,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/13kDbGxT3ZrmWLMbRsb82zg
猫饭奇妙物语,张寒寺,小说,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1Yn7oRismFyIci9HG0jjDvQ
剑王朝,无罪,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1D5LwHpQbLaIJnMd8v4Nfug
大明乌纱,西风紧,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kU_XGrqu6rcaoxXJFdkHhg
《大宗师》全集,蛇从革,小说,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1UA_qTZv9uSjqb5f0wi4LFw
白手套,陈楫宝,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1OCUjZYijY3Q7n93Pxl6y0g
天漏邑,赵本夫,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zw6Krz0QlpO8Xh8pTkN9nQ
他笑时风华正茂,舒远,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HOt5oheTJBBrl9yhXNiiTw
遣悲怀,骆以军,小说,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/18CQpnMAx7yi5O4sO-j1jrw
俗人回档,庚不让,小说,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ivGZLwK2gl8znN__nAKgvA
至此终年,墨宝非宝,小说,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/10Ph4YQqMFQiu0lX9kUeeuQ
烟火人间,老舍,小说,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1NVl1Jh-2Hxt0KHwcLIpgog
蛇为什么会飞,苏童,小说,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1854l_yom3_oENqeBmULsqQ
袁先生总是不开心+番外,徐徐图之,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KZyA7p6ZOKfzU9i88kexzA
情感狱,阎连科,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1JeM70Asbcool4sN4vHeBUA
"苦菜花,甘蔗芽",姜淑梅,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18lRoWOTglhyQBQN-8-1RfA
酒神（阴阳冕）,唐家三少,小说,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1SIfcaV_eJhW-xWdAH8hHww
西决,笛安,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1YnievOKhyYRvw569Yom-GQ
南音 上下,笛安,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1l6F5KpnMV1QvShA-2x5AMg
花容天下,天籁纸鸢,小说,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30748711-3fab45/
高层饭局,陈峰,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1oGf-IaVDYAe_mxwiNIWkLA
双世宠妃,梵缺,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1u2sKw7Lq2nu6j2sKrcrFKQ
正红旗下,老舍,小说,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1v1QgNdmTUVthbC9W9L-X4w
你是我久等的归人,陈麒凌,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1QzWaHalD1cl9OmPX88iEcw
重返狼群(第二部),李微漪,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XRiIV_Q1j_ez-_H91Fex9g
看破西游便成精,御风楼主人,小说,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1wTxuRFCOZ6aN9KPxiOpWSQ
琉璃美人煞,十四郎,小说,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/12tUnBCRFicSJESjZ-ZYFLQ
一个海难幸存者的故事,加西亚·马尔克斯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/15VPwJ2wKa2u1cwJ2namSjA
夜天子,月关,小说,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30747607-8a67b4/
下面，我该干些什么-,阿乙,小说,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1eTGiRNYtB3N5cm2RBjVGKA
云海玉弓缘,梁羽生,小说,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1TEfn7N6loznqge8-C1ChuA
七剑下天山,梁羽生,小说,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/11il68_RVhpuxg85C46rlVg
冰川天女传,梁羽生,小说,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1P_yflL9dJq7Q_aSSUAIj6Q
塞外奇侠传,梁羽生,小说,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1TF0DkC9dFhZ9o20rwU6jqQ
民企江湖套装（上下册）,阿耐,小说,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1FkUqDF9U4AGAAd7U2LEegQ
孤城闭,米兰Lady,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1RDZRtq5jrj-9yAVkRZR0zw
猎杀红十月号,汤姆·克兰西,小说,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1-jqruOZ0hFF-KJcDyld_Sg
理想国与哲人王,王小波,小说,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30718072-f8e084/
格格不入,巫哲,小说,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/173zIzH7uAXGpYci2rmo-CQ
大时代1958,青山铁杉,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1t8FQg9HAGntYmpRAPZYatA
红煤,刘庆邦,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nxeG0mgtu2xuhhWAUVHRlQ
平原（插图版）,毕飞宇,小说,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1OGA57LIu9OPvRNtaYOSsnA
天才相师,打眼,小说,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30764923-314f1c/
遇蛇,溯痕,小说,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1lrU_xcw9ZfuiwUFyDLbiJA
蚀心者,辛夷坞,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dg8koVKKeVe0B9Txhp1Mag
伪满洲国,迟子建,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1vtHHLVpTpnyf4pIdgAexww
老张的哲学,老舍,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dO2HDkbfvoZHSj1nNU3Zmg
平乐镇伤心故事集,颜歌,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hohkoV8IVnG5ay7bAkt0KQ
白玉老虎,古龙,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1w5mer7NpCRTqmP_CW7Q5GQ
匪王,钟连城,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1cuTpe-5jRx3-z-OxsPNOnA
同情者,阮清越,小说,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1606yMstZB4lARI0qrRFQ0w
散落星河的记忆4,桐华,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1r5L99xfTkUJcnu8GQ4L1jQ
延禧攻略,周末,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Yz7EC8oLMmMPW_6pE4iDuw
克拉多克夫人,毛姆,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1w67b_aYf9nsvvi5GYtFdtw
刺猬歌,张炜,小说,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Ik5vbmC8qZZYjbT9BzsWmA
许你浮生若梦,橘子宸,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1RPe_yo6OfL_XATe8KZM98g
三侠剑,张杰鑫,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1y1X8Q0_oVf2mvaJHzwkr8g
橙红年代,骁骑校,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1gTHo50EfWuXYqKJ3U0eERQ
怪客书店,春十三少,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1jy4qYkFimYItcILCwgbfwg
全宇宙至此剧终套装2册,落落,小说,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1bVvtcmQTBK7ORXNNCdaVMQ
首席御医,银河九天,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1tbI4i3qrmHC_NEzbWHlN2w
为了你，我愿意热爱整个世界,唐家三少,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1igTn0qnhSAHpo_mxPcCXZw
天坑·鹰猎全本,天下霸唱,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nd0msjyXqJznY6C6-TIekw
榭寄生,蔡智恒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bCUnubg0gQWUnpB2eDXlsQ
宝鉴,打眼,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1skX0d3zcyAcpGONU7k9oRw
高峰体验,汪若,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1sP7FLlVXtyCSjYrxvL-Hkg
醉太平,朱苏进,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1N6wDxeL-QaIlL05vO-H5jw
凉生，我们可不可以不忧伤4,乐小米,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18ecqm8GoCJQsXKQRppJn3w
凉生，我们可不可以不忧伤3,乐小米,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HxGzL0evAbRHhYAUm5AGyw
匣心记（全四册）,伍倩,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1WyGjDE0dWCbQf2y1vKgfog
蓬莱间,路寒,小说,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1DVKyeoLOYPsmPOpL7w_WHw
歪笑小说,东野圭吾,小说,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1pCwsDG5oF1sil_B97EVmtQ
在你说“喂”之前,伊塔洛·卡尔维诺,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1WRezo4Aql7aMyyIAZxej-A
晚饭花集,汪曾祺,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Lpfs_GLZJqy17ybtPumwug
天才小毒妃,天才小毒妃,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nCfe4cKNab0iw3Vk8_EZjw
过门,priest,小说,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/13lfx_4CuRfb_Ya2iasWJZQ
故事课套装,许荣哲,小说,7,百度网盘(提取码:6666),https://pan.baidu.com/s/108Yaek7as2N4LmRG-djOTw
孤独的幸存者,马库斯·鲁特埃勒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1TeZPCYNcqzgTCmlWUpCwAA
一路嚎叫,肖睿,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/13Vcgbk9lSkZ-PL8ZmkK8GQ
赘婿,愤怒的香蕉,小说,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1s_Up2Bn4uAcz0YxuuEiOow
秧歌,张爱玲,小说,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1lEA-7RwpJpn0HlSAah9ndw
十面埋伏,张平,小说,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1Ze07PGUwcQ9MdS4UDhiQsg
绿野仙踪,弗兰克·鲍姆,小说,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1XKKYjBrNPMBAJxCsvieinw
暗香,林·林,小说,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1P0e36u8sc1NUlN1NNzvHsQ
《雾》《雨》《电》,巴金,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1CiGac7VTP2fCf2Yh-ubVJA
塔铺,刘震云,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1sfpnlMK1uHWhtFcC7M8dWA
妩媚航班,笛安,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1r2swvSa9eIB-CUpkIos69A
故事的结局早已写在开头,蒋方舟,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1rW3kxncifYNDaNLaVZXlLw
七爷,priest,小说,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZQOLuvbqI5pV5CCyrGwZYg
六爻,Priest,小说,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1J0NcmWTPmb9X_zggvYkvBg
女法医手记（套装）,刘真,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1lDTRO-04VAhF8QvM1mLOOQ
十一味爱,文珍,小说,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1G_rsphACZO8rL45EZq2C8Q
装台,陈彦,小说,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/15SOzPEio4pN7Suf8Vmgqkg
我的妈妈是精灵,陈丹燕,小说,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Khnbm8GqIq5488JoxpKpRQ
故事经济学,罗伯特·麦基,小说,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1ziTFSwYuc0NUfkIptDm-_Q
飞狐外传,金庸,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ZcDeRrn-FUYRqu93EA6eLg
冲突与悬念：小说创作的要素,詹姆斯·斯科特·贝尔,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1zA2cEG803YDbuCloJ-g5rg
寄居者,严歌苓,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Ara21U3r7dQZGYwTQQcjfQ
里斯本之夜,雷马克,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1gBmokelWAIdRnOVqDxpR0g
四季红,蒋晓云,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1deNYsKWCXDWyu90yAlHx7g
去海拉尔,王咸,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1JgLSgfRe7Tr74aM1ketSjw
我循着火光而来,张悦然,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1RbJ3Rw6fbszOaarwUAzAqw
我遇见了人类,马特·海格,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MFpWJrVFajpb7bhZbpMYNQ
我们夜里在美术馆谈恋爱,文珍,小说,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1rPR3H9-0ZNmUdSgGMlXIzw
西藏生死恋,羽芊,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Bj1ZaIpgB1A_7VgPPNKr6A
最后一个匈奴,高建群,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1vh-VIbXvQZ5HzzwKVRoPYA
花月痕,魏秀仁,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jexrHVGXHgJf4TMbaN_Pog
中原乡村30年底层真实生活：四棵杨,寒川子,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zq8lhZJx0-9Ylt9rXTvDGw
公务员笔记,王晓方,小说,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1gyXG8HKa5BO06oNMpIi6Zg
地底世界之雾隐占婆,天下霸唱,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1iSg_hgjxS_R1_0YCDwCGtQ
沙海,南派三叔,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1YZ4kUv4-oEfeCZIu8CYzOA
有匪,priest,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1wNnGpll6sY0KLQpdqabErQ
十里红妆,吴瑞贤 & 吴静波,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1tZxwpY7UrexZ46-uMs0SDQ
两户人家,董时进,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MQStMFwE4nELrI8cA3bM7g
天官赐福,于晴,小说,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1XlohqYMneE9kNMggovma-A
大清盐商,南柯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nqPLAHsx1-qHQqVW0mXzjQ
玉米,毕飞宇,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1b5ULv3XkjxZ3uW3CTmhkMQ
上流人物,李佩甫,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1UZKSvzykjR9aTlKNjnWMEg
夜行记,王小波,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1OQ4UTtgF37T5qGwL7w8cRQ
大话红楼,阿特,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1PVEFnTlA9BH-Zxeq1aW5mQ
国家行动,程琳,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1AqOVijpcTZlXy8v_TPmsVA
巴州往事,小桥老树,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1M_TJbDlW2DP9ZkqVi4NCHw
无愁河的浪荡汉子：朱雀城,黄永玉,小说,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1Xq3Qyh_l8EOeHJG5VITSlw
侯海洋基层风云,小桥老树,小说,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1zE709NHdhJZC1r-miAcRvg
主角,陈彦,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dYLaHBWJpbxPlbW07tjEhA
琅琊榜（1-3）,海宴,小说,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/15RfN3DR9t_D-W5JjnIhw6g
这边风景,王蒙,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/12tobiTgJ8_F5_gMMaj0ODQ
侠隐,张北海,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zVBjeDKvz_TEKsVVblZBAw
平原上的摩西,双雪涛,小说,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1LfgBfBCD-bd_JQM297NuBQ
浮城,梁晓声,小说,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1iXTn0F2-JIKjRvrm9nZ9Wg
一座营盘,陶纯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ECJAtDGdc9qyvHMiTcndCQ
问鼎,何常在,小说,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1cR2pVq9_1Wxde7rkUZW6sw
诡刺,纷舞妖姬,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1BiDl4-MM6YxqcRBi_-_J0A
王道剑,上官鼎,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1QrEzIrgI3802soDp_0oGqw
如果墙会说话,亦舒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1wEPw6xbsCNrQN8gbWsacSw
清单人生,弗雷德里克·巴克曼,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1ONfB9OzJJwp1VdHF1-B8xw
将夜,貓膩 ,小说,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1bv1zPamJoZFYjGUiB7N5WA
冥妻挚爱,,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Nv8nk0AALW1-jsswz--XjA
西出玉门,尾鱼,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1OHHPUxFU1m5Ix-RuCjaVdQ
等等灵魂,李佩甫,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1GrqlpWzuZtE5LewFkQmMlg
角儿,严歌苓,小说,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1P-g_SikmymxtZOecTbjtnQ
玫瑰的故事,亦舒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1GoN3Wy8-jXclPCsDv-URhQ
天黑得很慢,周大新,小说,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1mnmgSvscr5qGN0m5bG1kcQ
藏地情人,李蕾,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1CVQQ1Kv_n6IfGGu7F2GwVA
神秘列车之旅,残雪,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/12chARAvtSxk3BcF5Bpy73g
盐,孙频,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ya4RRtGRrj9d7OhWQKbfxw
南方有乔木,小狐濡尾,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16SWqzz7f2nIFamYoEngAzQ
日月当空,黃易 ,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pNGT38hur-92sFmXQ73bQg
叶思芬说金瓶梅：世道与人心(全3册),叶思芬,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1FWEtC7W9yWJqOHvL8jalNw
邹氏女,章诒和,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1c2WbN6S
笑傲江湖,金庸,小说,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1VrKbtfaurTTTgjG0ZSw5mw
无可无不可的王国,汪若,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pMdgVMz
我的帝王生涯,苏童,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1htUiaqS
黄雀记,苏童 ,小说,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Q_fUq58_8lYTBRoIGsfyUQ
春牧场,李娟,小说,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1F8Wb_3nHIw272qIo445jrw
参谋助手论：为首长服务的艺术,王怀志,小说,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1zVjRjlepAxJdHiNOwiqWoQ
孽债,叶辛,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dGYVZkl
创业时代系列（全两册）,付遥,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1oAkiA3g
好人宋没用-,任晓雯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bqkU9AJ
甲马,默音,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kWe8Ec3
星之碎片,亦舒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eTgKHoA
圆舞,亦舒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nxh2CFB
炸裂志,阎连科,小说,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1yKUhK5bQpBukPUkNgolHbg
碧奴,苏童,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bqeOBEZ
大路：高速中国里的工地纪事,张赞波,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kWBcuOZ
刀尖：刀之阳面,麦家,小说,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1NCfH3rDEJ4pkNmPylLZkdg
刀尖：刀之阴面,麦家,小说,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1deFjVlYpJRsg2SU7OdeF8A
风筝,退色的子弹,小说,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1h72hwNvLrREXc8CzhoqHIA
黄昏里的男孩,余华,小说,8,百度网盘(提取码:6666),https://pan.baidu.com/s/18OSZ-JA_jzYDR95lJBfRjQ
妾心如宅,姵璃,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qZ0I8gs
失恋33天,鲍鲸鲸,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jKnDPd0
城的灯,李佩甫,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1EfWB9UwtFP_0sQtIh7cTSg
白雪乌鸦,迟子建,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/17PknsaMxNMQG59qaXFQaZA
九州海上牧云记,今何在,小说,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1mhSCzgvu39Dgw0DoUmc6fg
桃花债-,大风刮过,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jIKQYpC
柒,文珍,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1mi5nBrM
飞行家,双雪涛,小说,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1gJES9gBRdtJyKZ2ZwK1jKg
丙申故事集,弋舟,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1b7tC7O
北方大道,李静睿,小说,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/12ezE_k08jmmEDIcyIH4jMA
不得往生,阿耐,小说,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1I2bl-rYvg89vJ7I9KpYSVg
西部招妻,马宏杰,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pLShOBx
像少年啦飞驰,韩寒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1geUjI2B
庆熹纪事,红猪侠,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bzlOOe
牛蛙,胡迁,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1-G3dmjbtxJ7aC49Nr7dUhQ
娘要嫁人,严歌苓,小说,5.9,百度网盘(提取码:6666),https://pan.baidu.com/s/14p5uB3hVrvzrgZbk8eo7bA
阿莱夫,博尔赫斯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eSgwNpo
一闪灯花堕,西岭雪,小说,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geOb567
醒来的女性(上下册),玛丽莲·弗伦奇,小说,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1AFzhv32vk1xFi2jUmzO4cg
承欢记,亦舒,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1o8QgSlW
楼下的房客,九把刀,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1skKuUmD
运途（套装共4册）,何常在,小说,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1VbIwVjyMHeAWDXHdlvYo7w
寻羊冒险记,村上春树,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dE3iZ3z
四喜忧国,张大春,小说,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1YcR5rJfMnMXhnDegmghUYA
人面桃花,格非,小说,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1wHxmNUu60Iscf-lsASNtmw
奇风岁月,罗伯特·麦卡蒙,小说,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1NfjOez49uqNtKP9gZ5Aycg
李逵日记3：忠义千秋,仓土,小说,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1sdZMCRfVbGvVHTXiKK5rAw
古船,张炜,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qXGZiLA
河岸,苏童,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1i5RCXkL
洪堡的礼物,索尔·贝娄,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1skLGS6D
四海鲸骑．上下册,马伯庸,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eS0ENpK
基督的最后诱惑,尼可斯·卡赞扎基斯,小说,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hsiZOu4
