书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
五笔字型2日速成,九州书源 & 张良军 & 张笑,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYhFzU8
财务管理学（第五版）,荆新 & 王化成,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2ysVKk
线性代数辅导讲义,李永乐,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4MpckH
你的第一本思维导图操作,陈资璧 卢慈伟,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsmF3nu
概率论与数理统计辅导讲义,王式安,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5hTJU1
韩国的语言,张光军,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXV4s6g
左手数据，右手图表：Excel动态图表制作与职场数据沟通,徐军泰,专业技术_工具书,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1yEhNbNQ7Ln425uyl_tiZzw
写给大家看的PPT设计书,Robin Williams ,专业技术_工具书,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1o6VopGF_0V3RUo_dRlf-GA
"别怕,Excel VBA其实很简单",Excel之家,专业技术_工具书,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Duo_4u1rpUUq4qE-BRDt8w
Office 2013 应用技巧实例大全,郭刚,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i52kW3F
"车主省钱,就这么简单!",,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI0MiDw
法律之门,博西格诺,专业技术_工具书,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1xTTJz5iPQzK65beZJ7f3Eg
就这900句：玩转商务口语,,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSblPXS
默克家庭诊疗手册,比尔斯,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Epv0W
我最想要的记忆魔法书,多米尼克•奥布莱恩,专业技术_工具书,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1AATtV92o9sFWTboIby0aTQ
思维导图,东尼·博赞,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrKS4ao
新东方GRE词汇精选,俞敏洪,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mik2rDA
台球技巧图解,刘望、张国利、李龙,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8dC3Mi
算法竞赛入门经典,刘汝佳,专业技术_工具书,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Aqi0J0mov5f0js_HToJqOg
编程之美-微软技术面试心得,編程之美小,专业技术_工具书,8.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrTFs7y
数字图像处理第二版中文版,冈萨雷斯,专业技术_工具书,8.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1bVn0tg
立体构成_艺术设计专业教材,辛华泉 ,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLD2mWr
让数字说话：审计，就这么简单,孙含晖（金十七）,专业技术_工具书,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1rfMmpmBxZS4mH1EEEcLiPw
平面构成_艺术设计专业教材,,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hs0jpKK
景观生态学-格局、过程、尺度与等级,邬建国,专业技术_工具书,8.5,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfwh8o7
程序员的SQL金典,杨中科,专业技术_工具书,7.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1hswL0DQ
The+C+Programming+Language+中文版(第2版.新版),Bjarne Stroustrup,专业技术_工具书,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRMXH42
数据化管理：洞悉零售及电子商务运营,黄成明,专业技术_工具书,8.3,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfFKlqj
引爆点,马尔科姆·格拉德威尔,专业技术_工具书,7.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh66jDA
结网@改变世界的互联网产品经理,王坚 ,专业技术_工具书,8.1,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvrRmYl
民法总则,王泽鉴,专业技术_工具书,9.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1sk8xPi1
设计心理学,唐纳德·A·诺曼,专业技术_工具书,8.2,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSHhT1g
简约至上-交互式设计四策略,Giles Colborne,专业技术_工具书,8.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKQIQ4j
狂人C：程序员入门必备,键盘农夫 ,专业技术_工具书,7.7,百度网盘(提取码:6666),http://pan.baidu.com/s/1c10aMLM
联盟：互联网时代的人才变革,里德•霍夫曼 ,专业技术_工具书,7.4,百度网盘(提取码:6666),http://pan.baidu.com/s/1i556Arz
c语言点滴,赵岩,专业技术_工具书,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1KW1Y27lVtF5olt37TuAYBw
