书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
蝴蝶公墓,蔡骏,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1doOp8hk2bDQngTfhWd5DQA
隐形守护者,多洛蕾丝·雷东多,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1aw4Q_xhNhYph90Me-KFvrA
雪地杀机,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1e4WVFYvs2Kn3-3IzWPGKIQ
兰亭序杀局1 : 玄甲卫,王觉仁,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/10oh55Mm9ku5sfdwJAvn3zQ
救赎者,尤·奈斯博 ,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1w8ABWaWOmhkLiSUZIzIy9g
13 67,陈浩基,惊悚_冒险_推理,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1JoT07hczZ6AeZCAZo1fRng
海面之下,克莱尔·道格拉斯,惊悚_冒险_推理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1A64IlYeV5e-r4I5JP8D67Q
人皮论语,冶文彪,惊悚_冒险_推理,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1rbDMmPR2bZR3GBVtvSN2BA
坏人们,松本清张 ,惊悚_冒险_推理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/18vBP3ASFYWenQbnzGW4RLg
蜘蛛网中的女孩,大卫·拉格朗兹,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1SCIVBNz8xGKJvGBUukWPsA
超禁忌游戏（3部曲）,宁航一,惊悚_冒险_推理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1f5Vkw42ok9wT5KKUBbyYAA
三十九级台阶,约翰·巴肯,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1G4jBN2-AKaxdwYiWRTTsZA
怨气撞铃,尾鱼,惊悚_冒险_推理,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1VpuAVHvcC-ktmQ64xHd6cg
五芒星,尤·奈斯博,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Nx-JWqHha-jKovvtkO4sAA
突然亡命天涯,肯·福莱特,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1M-jArjnbdc7A-VuHf80Yxg
学生街的日子,东野圭吾,惊悚_冒险_推理,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/14qZre3blpis7Oanu1LPdTg
体育馆杀人事件,小栗虫太郎,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1lMPXnBF6KeZ-Zg86Rg3-Sg
水族馆杀人事件,小栗虫太郎,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1cBh-NOVtoJNYMAuuRIZupg
敲响密室之门,青崎有吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XyY2j1kNyu5yqd9zQqOZVA
西游八十一案（三部）,陈渐,惊悚_冒险_推理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1QXSowTwxXDjzcAbpMgh1lA
她不是我妈妈,米歇尔·普西,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/18ml-U-bAXbf2Ldhjt77yLQ
迷路馆杀人事件,小栗虫太郎,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1sh9C9UsjRjlFJnZOmx4ShQ
蛛丝马迹：犯罪现场专家讲述的故事,康妮·弗莱彻,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/15oTutf4f27lMkHJUvn9w2A
昙花梦,陈娟,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1vtp4_UW0yx-GjscutatF-Q
长夜,阿加莎· 克里斯蒂,惊悚_冒险_推理,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1mSNx_60uRtWQP5pdgUH_uw
杀戮之病,我孙子武丸,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30793081-a8f190/
一首朋克救地球,伊坂幸太郎,惊悚_冒险_推理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/17_2xY0MwEdASOnDqWbiTNg
悲剧人偶,东野圭吾,惊悚_冒险_推理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1yfuJs1K-1vSO0E3RXtErAw
守夜者2：黑暗潜能,秦明,惊悚_冒险_推理,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1rOHHqXPg508Y09V-9wE1Tg
我杀了他,东野圭吾,惊悚_冒险_推理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1BpOWroS17BBe9_ie_8-Ssw
每个人都死了,劳伦斯·布洛克,惊悚_冒险_推理,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1USeMh_C2bRijZWTNIP6Itg
多了一个,姻合,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1totCuF_M-RC_ZJDTdESqHw
生吞,郑执,惊悚_冒险_推理,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1orMD9kFyRxrkVaUEmvXYnA
犯罪心理档案3,刚雪印,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/14XPKNpyigc1RzJgNYkTyjw
越狱者,迈克尔·罗伯森,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hxdAe1O-l5FWDP74_ChpNw
守夜,斯蒂芬·金,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Pa3yWe4SgArx2wtDM0RA0g
四魔头,阿加莎·克里斯蒂,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1f50AmiHdfta66UZbS4rrlQ
七面钟之谜,阿加莎·克里斯蒂,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/103CoWu9eyp_fv__BujNTUg
逝者证言,秦明,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1DbuxZ6DV82rT86KUVAS-8Q
设局,紫金陈,惊悚_冒险_推理,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1heO6wfh3oCjhkea78njMcg
八百万种死法,劳伦斯·布洛克,惊悚_冒险_推理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1_n7UYyDowRRKSEhDOs4WQg
绕远路的雏人偶,米泽穗信,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qa4xGzac3wX0Ltj3W0ySKw
兰亭序杀局3,王觉仁,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1IaiyjUCaAgRJGz5U1qOeYA
白马山庄谜案,东野圭吾,惊悚_冒险_推理,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1AGQ1J4naA2ZWeeXe9GxfEQ
凶宅笔记_全4集,贰十三,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1i-e4CU_Kc-znjh_2zes6FQ
阳光下的罪恶,阿加莎·克里斯蒂,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Lb-Xsa3BBWDyfI3SR9ZeOw
那个你深爱着的人,保罗·皮尔金顿,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/194_e6DVGmInsPlVGSghYLw
三角谍战,肯·福莱特,惊悚_冒险_推理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1jUL5_Rl4Uv5HrbXOAedFtA
暗处,吉莉安·弗琳,惊悚_冒险_推理,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1d6rBE5BYQeDoBppWKbjOfw
折断的龙骨（全二册）,米泽穗信,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/13L_QzIVrGiMEo7DuHepNKA
杀手界•疾风号,伊坂幸太郎,惊悚_冒险_推理,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1u7Q9eFGmQm4oaua_ND9e2Q
三岔口,周德东,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-uaBVzFfU_wthXaBop3_Og
窗里的女人,A.J.费恩,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1wBygnC-3gfya0THpfpw4jw
双峰：神秘史,马克·弗罗斯特,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19JPxtN8LtOg-pC-BS2cTLg
瘦子,达希尔・哈米特,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jXcdIcs2fu2TVIaya334qg
