书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
缤纷的语言学,P. H. 马修斯,沟通_演讲_口才,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1M6JebQb9lx1tk1pWt3Mpjw
演讲的力量 : 如何让公众表达变成影响力,克里斯·安德森,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kU8F6qN
学会与领导说话的99个技巧,姚兴,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVBDrWN
关键对话：如何高效能沟通,科里·帕特森,沟通_演讲_口才,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1OLS72tg2QpSxt6jwqfJbnw
拆出你的沟通力1,赵周,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsPqxwS
周国平人文讲演录：人文精神的哲学思考,周国平,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7Ga4BK
好口才是练出来的,郭鹏,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5EyUA5
开讲啦1：对自己狠一点,钱蔚,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1TRWNu
商务沟通,彭于寿,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge4JuMJ
吴宗宪的幽默之道,曾子恒,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sllIs5R
中国文人的命运,李辉,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIRmetK
人脉是设计出来的(关键篇),张超,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUZG8RX
高难度谈话,道格拉斯·斯通,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfjXQ4z
完美沟通,姜维,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8rQ76E
怎样说话才打动人,科尔,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIhjvqY
沃顿商学院最受欢迎的谈判课,斯图尔特·戴蒙德,沟通_演讲_口才,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1ljzGljtY56PzClZjm7WDYg
说话的魅力：刘墉沟通秘笈,刘墉,沟通_演讲_口才,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dECkzV7
非暴力沟通,马歇尔·卢森堡 ,沟通_演讲_口才,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1vPT5VQ6apZmydMbu-naEBw
跟任何人都聊得来,迈克•贝克特尔,沟通_演讲_口才,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1hja5p2Rur_ZcS-3qZEDF9A
