书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
人心至上,雾满拦江,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVECiMV
顾准日记,顾准,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLFOWND
潮平岸阔：高锟自述,高锟,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfkqE6v
陈垣和家人：新会陈氏三代史家,曾庆瑛,人物传记,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1_Cu-uk1EFfjxctG16MrUtA
哥们儿心态好极了,海阳,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpN5QFH
优雅与权势,西莉尔•拉谢弗尔,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8K96AY
草疯长,今村昌平,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i522Lgh
宗庆后：万有引力原理,迟宇宙,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hs68BJI
林徽因全集,林徽因,人物传记,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/120GYD5SqxUAOkX06t0rQrg
行者,六小龄童,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFvcw2d
隐忍的老虎：司马懿,陆杰峰,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFAHw8D
马云：未来已来,阿里巴巴集团,人物传记,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1OJht5LceWo8jz4K6e-xJaQ
拉法·纳达尔自传,拉斐尔·纳达尔,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIzaSgI
奇士王世襄,窦忠如,人物传记,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Hdi2ZqP1GdrUad4674QuRg
胡雪岩全传,方言,人物传记,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1J_L7TeRyKgwhmd63luvftA
当呼吸化为空气,保罗·卡拉尼什,人物传记,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1BFWTJ3VS3LANDrL5_pN7pQ
奥威尔传：冷峻的良心,押沙龙,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slEvkPR
埃隆·马斯克传：用特斯拉撬动世界,邱恒明,人物传记,6,百度网盘(提取码:6666),https://pan.baidu.com/s/1GYhPLJG1W9NAPH4oy9p1MA
失语者,马丁·皮斯托留斯,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEJTgfZ
香奈儿的态度,保罗·莫朗,人物传记,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/162O1rS_Du-BiY501mlTlbw
青年斯大林,西蒙·蒙蒂菲奥里,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhJDCTi
我心深处,伍迪·艾伦,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o88Wl7s
上海的金枝玉叶,陈丹燕,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gf5PR5D
比我老的老头,黄永玉,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/15iDpFRUjlvLZiCYXRKic5g
敢问路在何方：我的三十年西游路,杨洁,人物传记,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30776179-cb6cbd/
