书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
卓越密码：如何成为专家,田志刚,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1XyYBCBpPMKNGgkllh1wnsg
绝对自控,瑞安·霍利迪,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1aCfIUVvnPp4ATRGCooxKjg
哈佛的6堂独立思考课,狩野未希,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1J4y1C3zqiFBEVTtzft8rNA
逻辑说服力：如何有逻辑地说服人,陈浩,自我管理,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Zy5ZJaI6_heLYYa0_hS9fQ
有效学习,乌尔里希·伯泽尔,自我管理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/146meRXvfpklfzQQG57KPFQ
个体崛起,陈立飞,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pFwdKxLe_CjczRct2xaCxQ
做事的常识,小仓广,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-FaNI3uf8Qv4dvIPBcX1oQ
人生算法：已被证实的使个人和团队变得更好的15个套路,托德•戴维斯,自我管理,6,百度网盘(提取码:6666),https://pan.baidu.com/s/1X4feTx-y0x1swJI8P9pIhQ
12个工作的基本,大久保幸夫,自我管理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1KHsTM-dRAv9gidgWeBV0Wg
斯坦福大学人生设计课,比尔•博内特,自我管理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1AjJYYARIe5TaTUzrBFoMSQ
斜杠创业家,金伯莉·帕尔默,自我管理,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1d0Ijv34SzOSyoD7LAFUk0w
自律力,小野,自我管理,5.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1O9BU7bmOHYmMYYQkXTC4yQ
如何成为一个有趣的人,王小圈,自我管理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1BNP_yq1Hwz_DYepbUpiXyQ
人生效率手册：如何卓有成效地过好每,张萌,自我管理,6,百度网盘(提取码:6666),https://pan.baidu.com/s/1hNgRj5Z5otYj4eRTRSuVOg
成为你想看到的改变,橙子学院 出品,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1racFkIS
别让无效努力毁了你,克里斯·贝利,自我管理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1DIXMbe7axMMK_nIATBGPsQ
现在，发现你的优势,马库斯·白金汉,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/17dCf2PfEtHMTcJL0U52eGA
未来时间使用手册,松冈真宏,自我管理,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1LjKpp3OsKTeMx2R_OxfETA
小学问：解决你的7种人生焦虑,马薇薇,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Xl_SnQYam7wgqHhTYulmSg
A4纸上的奇迹：午后十分钟的人生大改造,丁夕,自我管理,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1FASxz3318vQB-JxZQiQOQA
如何改变习惯：手把手教你用30天计划法改变95%的习惯,斯科特·扬,自我管理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/10_OuSKF7C3dCR7hJRjbF_Q
时间管理手账,劳拉•范德卡姆,自我管理,5.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1nPbCNJ0K_qH0ijU3fjtn_w
孩子：挑战,鲁道夫·德雷克斯,自我管理,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1K3f0fpeANrtwVE0gnV315g
单核工作法图解：事多到事少，拖延变高效,史蒂夫·诺特伯格,自我管理,8,百度网盘(提取码:6666),https://pan.baidu.com/s/17FJAsWo4y9o3FLUm_vh1cQ
另一种选择：直面逆境，培养复原力，重拾快乐,谢丽尔·桑德伯格,自我管理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Bp0tTU_fyxTRv2NTRwKdaw
人是如何学习的,布兰思福特,自我管理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1lS1qHEgYZmBk0IV79exn_g
博恩·崔西的时间管理课,博恩·崔西,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/13DvZnxdysT7RclQQho3Sow
不换思想就换人：一本妙趣横生的创意思考训练书,赫森,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/14bwMx-2awZBZrmPA8FTqpg
高效的秘密,查尔斯·都希格,自我管理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1dRUEgd8guoOUTZZod4QzlA
创造性思维：改变思维做决策,托马斯 L. 萨蒂,自我管理,5.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1E8dygOZEBb_inrDlsi0Qsg
吃掉那只青蛙,崔西,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kVinHI3
慢思考：大脑超载时代的思考学,特奥·康普诺利,自我管理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1m-KPfAcC7z-4sVjiyEpKHg
极简生活法则,理查德·泰普勒 ,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jHE4cNO
六顶思考帽,爱德华·德·波诺,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nvxIJrF
如何掌控自己的时间和生活,阿兰·拉金,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1v2ggxuuRf3vmmUUCir-0EA
少做一点不会死,里奥‧巴伯塔,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1skMwGCt
如何有效整理信息,奥野宣之,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kUG3x9X
自我分析,霍妮,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1pLLvlTx
终身成长,卡罗尔·德韦克,自我管理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1ekXU2tDZVrbafcgSfQqiBg
梳理：从混乱到有序，人生提效50%,董泉,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pK76nk3
黑匣子思维：我们如何更理性地犯错,马修·萨伊德,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge4xImR
自制力,高原,自我管理,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1h1zx2kYu0hmyEsq2GDkFRA
高效15法则：苹果、谷歌都在用的深度工作法,凯文•克鲁斯,自我管理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1L326Bhjf4iEmtwlJiWoqhA
30岁前的每一天,水湄物语,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dE1bZf7
深度工作：如何有效使用每一点脑力,卡尔·纽波特,自我管理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1X60R1oNHRs9EW6uojUAKpw
如何成为一个学习忍者,格雷厄姆•奥尔科特,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLJUFYb
你的善良必须有点锋芒,慕颜歌,自我管理,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1_eEJNAobKXS6y8MTbT0DEA
积极的力量,哈里·埃德尔森,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo86Pf5
改变你的服装，改变你的生活,乔治·布雷西亚,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i503nbZ
微习惯：简单到不可能失败的自我管理法则,斯蒂芬·盖斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUQ7pEB
崭新的理所当然,松浦弥太郎,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHVYUCe
聪明人都是清单控,高原,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skD3PTV
跃迁：成为高手的技术,古典,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miLu0AG
每天最重要的2小时,乔西·戴维斯,自我管理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/155qiJ0L_d521YviDh3QrRg
别告诉我你会记笔记,美崎荣一郎,自我管理,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1A0x-9TM3rFED9lDBPqPTKQ
气场学：如何积累和释放你的正能量,爱德蒙·沙夫茨伯里,自我管理,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1TLTNRKuIeRCxM-kjlgG7dw
专注力：化繁为简的惊人力量,于尔根•沃尔夫,自我管理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Gs00PqyPAm_O8NRN72ScRA
好好学习：个人知识管理精进指南,成甲,自我管理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1bJ7A2Wcr4hfOtkoX0oZH_g
罗辑思维：我懂你的知识焦虑,罗振宇,自我管理,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1jBssKZrdzrzASpM3Z_2SiQ
内向谈判力,威廉•尤里,自我管理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1wImrJnGxBpAaYqC5hxGeJg
驱动力：在奖励与惩罚已全然失效的当下，如何焕发人的热情,丹尼尔•平克,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1V2myj1zrsDUZIj_2Xi4Xvg
斜杠青年：如何开启你的多重身份,Susan Kuang,自我管理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Pabs-0UJKJ6eFRKPA4Go-A
其实，你所知道的世界很陌生,王路,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS00ogE
重新认识你自己,克里希那穆提,自我管理,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1D5yA36D-bEadzpEEKwPVbg
学会独立思考：学习篇,张志、黄鑫,自我管理,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1UVQrQvDN3mBOy3XUlZ3cMA
印象笔记留给你的空间：Evernote伴你成长,李参,自我管理,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1rb5_-aHZtUi6dWKedb8h8A
所谓情商高，就是会说话,佐佐木圭一,自我管理,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1Hb9IXLykpnCQYJabow7XiA
你要如何衡量你的人生,克莱顿•克里斯坦森,自我管理,8,百度网盘(提取码:6666),https://pan.baidu.com/s/18-0lJHyqlmnIs2cLppckXg
4点起床：最养生和高效的时间管理,中岛孝志,自我管理,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1-G54xgbtOPqYS-J10A_Hng
气质,奥里森·斯威特·马登,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skMgBNJ
别让坏脾气毁了你：任何场合都不失控的性格自修课,肖卫,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF66nbN
100个基本：松浦弥太郎的人生信条,松浦弥太郎,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/165GjHGGo-kdu9ZyeHniPBQ
你远比想象中强大,埃里克·贝特朗·拉森,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1yC4iuy6HI2H8oI3ACV55wA
不落俗套的成功：最好的个人投资方法,大卫·F·斯文森,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mihUHPe
先做人后做事,,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVHiICv
做人做事有能力,,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrXT8LA
只需改变一点点：突破困境的我们,陆明,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXP5JyO
丢掉你的烂香蕉,丹尼尔.T.德鲁宾,自我管理,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ROGAAktgTY4GNdP5gk-ojw
上下班路上能做的95件事,现代情报工学研究会,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cgSWvc
你一年的8760小时,艾力,自我管理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kV6tttl
三十几岁轻松做妈妈,胖星儿,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nva0HIx
20几岁了，别再犯迷糊！,水淼,自我管理,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1Z9n5-CQ7xHEbJpzcDvAm1Q
2012心灵重生,李欣频,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuOVuQl
最重要的事，只有一件, 加里·凯勒,自我管理,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/13Nt0dCiuG1faIzSqc--r5Q
告别刺猬：结交朋友、扩大交际圈、培养终生客户的26条法则,安德鲁·索贝尔,自我管理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1ectUTsrw6TVnZuCTa379sA
情商是女人幸福的资本,张馨月,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSNxcsy
舍与得的人生经营课,赵丽荣,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrNcHCS
成功人士99个说话细节,凡禹,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2eLZ2K
人生定位,阿尔·里斯,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1gaF5vLjnKAZDfKMaJqmJOg
女人怎么说，男人才肯听,肖骁,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuYxPnN
内向的力量,林少波,自我管理,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/103a8GDtMdCJET1M2Nzqouw
情绪控制术,高非,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slCRo6L
高效能人士的十个习惯,江华,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfoPsUR
如何改变自己的心态和生活,徐宪江,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsFl5cg
认识自我,刘津,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c7Wk6i
20几岁，做一个会说话会办事的人,水淼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfuUTsZ
如何赢得友谊及影响他人,卡耐基,自我管理,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1bgjpcnM4XMxvc4r9l9NUGw
4年级，决定孩子一生的关键,方舟,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bYe55s
儿童异常行为分析与辅导,张艳婷,自我管理,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1efYkcrHVsB2DzMiGjnJwcA
高效能人士的习惯全集,远光,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfl1zn9
你的知识需要管理,田志刚,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYnRqyw
放轻松,史都华,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpuxgIj
如何减轻压力,吕叔春,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boK5o5p
哈佛优等生必须完成的400个侦探思维游戏,石娟,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo0RZwb
哈佛幸福课,琪琪,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b4XPGq
哈佛情商课,黄卫红,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLm6DRl
哈佛公开课：性格决定命运,移然,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boQAzwj
哈佛公开课：细节决定成败,杨玉萍,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsyqlbI
沃顿商学院自我管理课,斯图尔特·弗里德曼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c29TE1a
麦肯锡工作法：个人竞争力提升50%的7堂课,大岛祥誉,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5G4q9Z
如何控制自己的情绪,朱彤,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1F67wkQOkpMOF23lSd_j7kA
实践7个习惯,史蒂芬・柯维,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bG2rKy
如何高效学习,斯科特·扬,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1OERCOQV5pDrM4nByQxW_NA
深深的纸牌屋：怎样有规则地掌控关系及领导力,姜得祺,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSr7R94
省时省力的二八法则,维弗雷多·帕累托,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i45yHgT
柯维的智慧：柯维博士最后一部著作,史蒂芬•柯维,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLljVVd
高效能人士的第八个习惯：从效能迈向卓越,史蒂芬・柯维,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv8o12h
微时间管理术,彼得·布雷格曼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR2g2Cq
淡定：做内心强大的自己,卡耐基,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYnjoz6
正能量,理查德·怀斯曼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv34rY5
用系统来工作,卡彭特,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7OQIO6
永远不要找别人要安全感,韩梅梅,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geY8zSn
先有大格局，后有大事业,张鹂,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLk3w4z
一小时外,李松蔚,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1XY9WG
一切从赞美开始,叶舟,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boTWOjH
"挺住,意味着一切",赵星,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8TQgdk
自信的秘密,罗伯特·安东尼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfyWnj9
不会管理自己就战胜不了别人,兆海,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ciRypg
超级时间整理术,迈克尔•赫佩尔,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4PGrjv
晨间日记的奇迹,佐藤传,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1smOrm88OPyyxhUcFZLhSFQ
要事第一,史蒂芬·柯维,自我管理,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1E65p4CdTqsv3aJB0E6CroQ
1分钟能做什么 : 不可思议的“战拖”心理学,杰夫•戴维森,自我管理,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1GP2WEO60X4dCZ_Pe345YEA
一生的忠告：外交官爸爸写给儿子的信,查斯特菲尔德,自我管理,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/169txnMj24wE8xBvR_hVMNA
跟法国女人学雅致,蒂什·杰,自我管理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/183QyA7uqaaGU-dsqU_MhYw
我的大学,徐腾飞,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8hMy3w
改变一生的169个小习惯,憨氏,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXKbBy8
刻意练习：如何从新手到大师,安德斯•艾利克森,自我管理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Pa0Xk4NVGWpP8mRoYKzYKA
10招克服恼人的拖延,大师轻松读,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF5fhTZ
重塑你的大脑,约翰•雅顿,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS1FaPO
时差党 : 献给独自行走在成长之路上的你,曾良君,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSLrWu2
人的潜能和价值,马斯洛,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVK1PUR
刘墉家书：少爷小姐要争气,刘墉,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVwLjlP
整理的艺术,小山龙介,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sljHLRf
不焦虑的生活：14步带你回归平静,马丁 M.安东尼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFGAmOh
涡轮教练：教练式领导力手册,博恩·崔西,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mifNX6g
控制愤怒,阿尔伯特•埃利,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bLj2rk
控制焦虑,阿尔伯特•埃利斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slCNB8T
交际有道：如何拥有更多更长久的朋友与合作,迈克尔•劳伦斯•福克纳,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1XqEEc
每天节省2小时,肯尼斯·齐格勒,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c9odII
情绪这玩意儿,李瑟,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR4LO6e
情绪这玩意儿,李瑟,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR4LO6e
记忆魔法工具箱,多米尼克·奥布莱恩,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2qSTZM
天天25小时,劳拉·万德坎姆,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1CliWr7y0hSZ7tHAIedKBuA
启动大脑,东尼·博赞,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/16lf3RPZc_asRJZ_jjS2rKw
伯恩斯新情绪疗法,伯恩斯,自我管理,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1CXZLQLzvR_iCb0EvCXSc8w
走出抑郁,吉尔伯特,自我管理,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/13aLnoR10mcS3sI3hTVT8Tg
影响力大师,约瑟夫•格雷尼,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLF8S7D
逻辑思维，只要五步,约翰 C. 诺克罗斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr7zpxa
绿山墙的安妮,露西·莫德·蒙哥玛利,自我管理,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1zb_hY4vZFXs2sX6tB3eKAg
悠游度过一天的24小时,阿诺德·本涅特,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH4DjVK
这辈子，只能这样吗,肯尼斯•克利斯汀,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvg0LML
早晨型人更容易成功,中岛孝志,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1AVabI
男孩手册：自立能力训练,马丁·奥利弗,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gf1BMwj
自己敲开机会的门,大师轻松读,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o80azay
控制情绪的秘诀,奇普•康利,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bGxDaI
20堂神奇的专注力训练课：3分钟专注塑造一生的成功,希伦·杜蒙,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLRIHwn
20岁跟对人，30岁做对事：让女人一生好命的新女学 ,苏芩,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eShtQZS
时间管理：如何充分利用你的24小时,吉姆·兰德尔,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEXm9IL
高效能人士的时间和个人管理法则,希鲁姆·W·史密斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kU8DPLt
你是不是也累了？—更新自己，治愈疲惫,琳达·霍斯·克勒韦,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYCNCPQ
如何把事情做到最好,乔治·伦纳德,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geIVvP5
更简约的生活（套装共3册）,杰夫•戴维森,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skJWVHN
20几岁要懂点社交礼仪,榼藤子,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXV4nOK
致加西亚的信,[美] 阿尔伯特·哈伯德,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRHAA5O
压力管理,孙健敏,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bHIH46
做高效能的自己,宿春君,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhMNCJe
羊皮卷,奥格·曼狄诺,自我管理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1su2FaC_SROG7aOHZF5QSjw
听了那么多大道理，为什么依旧过不好这一生：沃顿商学院毕业前的最后一门课,（美）G. 理查德谢尔,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ckOnYe
聪明人是如何思考的,【英】比尔 • 卢卡斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1coSauE
结构思考力,李忠秋,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVm7RkN
冥想：唤醒内心强大的力量,肖文键 ,自我管理,4.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1nssS6CCE_R5R-mCp1E1ccQ
你的形象价值百万,英格丽,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuDXMIH
好习惯Get，时间Max！,杰米·希尔,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5ud04t
聪明人用方格笔记本,高桥政史 ,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8B4j8I
创造力：跳出盒子思考（漫画版）,Jim Randel ,自我管理,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1XwgfwUUnLo1t_wOaJ7EEiw
身份的焦虑,阿兰·德波顿,自我管理,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/12wAPW1kJw4Vn4w55lITBpg
只要会呼吸，就能做冥想,托尼•布莱克,自我管理,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1zkL1PvqLHKkRNqPoIuqmQA
我们为什么会发胖,盖里·陶比斯,自我管理,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skScNI9
高效能人士的七个习惯,史蒂芬·柯维,自我管理,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1t6RV7q36dBwUtLBmaXJXSA
断舍离,山下英子,自我管理,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1qwrICOMZIw6zAafa1GQTeQ
