书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
原来这才是春秋,贾志刚,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MnZ-0ySUsc-EgYr6Q2aKBA
宋：现代的拂晓时辰,吴钩,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ffQ8JW1q-_nSSIllGIAuuQ
历史的惯性：未来十年的中国与世界,阎学通,历史,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/17WdpIeNVw3Cxnb5bxB1SEw
欲望是把双刃剑2：太平天国的人性透视,月映长河,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1So2Pa5XdF7vMvja-ggMUBA
难得本色任天然,孔丹,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ptCB9VwrFxRFdMOBkflHlA
邻人：波兰小镇耶德瓦布内中犹太群体的灭亡,杨·T.格罗斯,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zq90coeuXGNULPODerxfoA
安史之乱,易中天,历史,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1XI6jHWKWhvtEO8HBrugeyg
无敌舰队,加勒特·马丁利,历史,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1o9F9-P2ixXEeA2KY_4BWuQ
决战朝鲜,李峰,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1EhlsEsI4M4t2BVcQaTId1Q
易中天中华史：先秦到隋唐(易中天中华史1-16卷),易中天,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/14adR4Fs-zHuh1YeJCAiJaA
世界历史上的蒙古征服,梅天穆,历史,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1dHTFYxnPKADYezkbcHTqfw
失足者的足迹上、下,印红标,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ISFJHcJLm11syYD0viDxTQ
半小时漫画中国史123,二混子,历史,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1QJLNOwMR_TZB0rBd2cZyYg
一个德国人的故事：哈夫纳回忆录，1914—1933,赛巴斯提安·哈夫纳,历史,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1JjE57ftyeEry2nf-xIRZnA
