书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
失物守护者,露丝·霍根,外国文学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/10GlvhqPHGOf5rbrHAA2knQ
黑羊,奥古斯托·蒙特罗索,外国文学,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1for_kJptxvY_IWknhJoa2Q
食人魔花园,蕾拉·斯利玛尼,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MG-gJIPZJFqIsMXd3AOzkg
田园的忧郁,佐藤春夫,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1wkQ36x_imz5xazdy7a8NCQ
光年,詹姆斯·索特,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/17T-tAVS_Ebe6Ib3ksRkHvw
神的孩子全跳舞,村上春树,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KDFfWLWyffofzslRD9YTyQ
高老头,巴尔扎克,外国文学,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1caWHasIThEVJTKsL-oy7_g
蜜月旅行,吉本芭娜娜,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dajHh17Wh7MlEJAqWhyPxw
玫瑰的秘密,威廉·巴特勒·叶芝,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/109tDicpLE9En8JevfDkOJg
珍妮姑娘,德莱塞,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1U1wvgE-1RcluNOKPPKBcgw
我在秘密生长,艾玛·雷耶斯,外国文学,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1VDPKfEBrgD69tElNs2neJA
少爷,夏目漱石,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1SoPscO0W2W14p1KSbnMycw
假面自白,三岛由纪夫,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ut6BuXgw5kTux5L5JHH6Sw
梦之浮桥,谷崎润一郎,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16UkR1j4uP3n2LkdrbYzOLA
在中国屏风上,毛姆,外国文学,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/18Y6YEkAS65UqaODW-6oQEQ
国家阴谋（五部）,丹尼尔.席尔瓦,外国文学,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1oHAemNun6wcE88MAQIWzmQ
狐狸男孩,米拉．巴尔托克,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/10yUTKhb_M2AnnzfKaL5l_w
御伽草纸,太宰治,外国文学,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1HdGD6Egf1ReCiOzDH4En9g
眠,村上春树,外国文学,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/11GzYOvrPNjNgVs7MJYdtxQ
一遍老爷,朱川湊人,外国文学,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1YHj2Je2EDkazAiseYM8YIg
孤独者之歌,赫尔曼·黑塞,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/18qMefas0atlpTMTcefeTzw
真幌站前多田便利屋,三浦紫苑,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1zPlncrvdNtwf0M4MsMTWmQ
萤火虫之墓,野坂昭如,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eRyg3QhyQL1KJifQHkrBHw
火花,又吉直树,外国文学,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1tWt-EcQ4i7Wu2wUQRGIX_A
河流之声,乔莫·卡夫雷,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1BIawMvCCYHmRKGjtmiwL1g
魔鬼辞典,安布罗斯·比尔斯,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1EzqVdmMdG8XN3ZvLaWHFkQ
天堂里的妈妈,金子美玲,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hmcWYjx7NXnM8PVHRGrJuA
谎言的年代,若泽·萨拉马戈,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nSAiQhsVavHs1jLZoB85MA
庭守之犬,岩井俊二,外国文学,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1Lb7cQAKb4iHhVLFsnPJFTw
樱桃园,契诃夫,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1aisbN9uZLxOSI4i8_lVH6w
幽灵救命急先锋,高野和明,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/15uywYZUDxzhnwmzpw0PGlg
如父如子,是枝裕和,外国文学,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1M_pVtwkr65yQAWy86ph43Q
高山上的小邮局,安赫莱斯·多尼亚特,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/174aBiaMYuG2ZH7GltOcWug
都市传说,朱川湊人,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1tYl4rY-ur3Y7KqbtVIDDbg
我辈孤雏,石黑一雄,外国文学,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/16kE4pLLO5WDXDWo6Qo04HQ
沉默,远藤周作,外国文学,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1RBx4QlPv7Ya0N9d-1b7_lQ
远离尘嚣,托马斯·哈代,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1lqII7S7CDPohKo269K0MDg
奔跑吧！梅勒斯,太宰治,外国文学,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1fp2o8UQEZAhlnIvWjuH83A
风闻,渡边淳一,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1iT0QLUtDU0zz2CniAK0RLg
幽暗国度,V.S.奈保尔,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1EKxZ_TAOZKIXRV0uZBV1Mg
蓝狗的眼睛,加西亚·马尔克斯,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qkyT9lj1eXN1nTvTEPnMXA
故园风雨后,伊夫林·沃,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1KC39Q67dmTWJk8_NjU6lRQ
舞姬,森鸥外,外国文学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1iG0Tu9UpFqL7K7FTjbLf7g
迷人的流浪,柏瑞尔·马卡姆,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1PBU2AZtxdX-Bw5Dp30ILMg
酒吧长谈,里奥·巴尔加斯·略萨,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16lunhrhwulZsKeCEmaJlDA
昼行灯闲话,李长声,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MKSrFnthJfb_q9jw7VgDDw
维庸之妻,太宰治,外国文学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Y1hAaAcqCVvDyA2fPa9p6Q
未知大学,罗贝托·波拉尼奥,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1z2oQGysHnZsWD5EGfH6UFQ
在春天走进果园,鲁米,外国文学,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1P0uEfg3mXn8U7SzkFqLN9A
"春,夏,然后是冬",歌野晶午,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XU4QjcNl3QEwhR-jS8sE8Q
娜塔莎之舞：俄罗斯文化史,奥兰多·费吉斯,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HhV0abTIg_ILhKIU6tJTpA
宫本武藏·剑与禅-,吉川英治,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1CGP9JLs1lj-idftOvl-uDQ
比海更深,是枝裕和,外国文学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1rRPMzewBeEJwprgyotq_Sw
平家物语,佚名,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19O8fDIybqfQHzOLJ0OTUkQ
锌皮娃娃兵,S.A.阿列克谢耶维奇,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1FZNE1xy5NNmr8o1X06uBiQ
鱼河岸小店,西加奈子,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1a_LyM5464UKyIPIWOwQFKw
八犬传,曲亭马琴,外国文学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1rm6Bp9TeXACuDuDJJHKCEg
仲夏夜之梦,莎士比亚,外国文学,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1YxyqsW9RUC7q5D3Q6X4oSg
温柔之歌,蕾拉·斯利玛尼,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1o9YF4SE
刺杀骑士团长,村上春树,外国文学,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1zYrCnGjHG_-Im41TM5EYdA
圣女贞德,乔治·萧伯纳,外国文学,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1V_QCkbsHUe_xKmN7_444LQ
万物静默如谜,维斯拉瓦•辛波斯卡,外国文学,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1WfWbWxpIprsNYckg5vINDg
克罗诺皮奥与法玛的故事,胡里奥·科塔萨尔,外国文学,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/119MIcvG0u5HDMXLO__k9lg
风沙星辰,安东尼•德•圣埃克苏佩里,外国文学,9,百度网盘(提取码:6666),https://pan.baidu.com/s/16cltstW3kCTNyIPdLJlElg
爱，始于冬季,西蒙·范·布伊,外国文学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1DZDiAL4rjfbqjOr5YBkeKQ
潮骚,三岛由纪夫,外国文学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1TSkzlQnzSrTs53TWsOWQvQ
春琴抄,谷崎润一郎,外国文学,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1eMhuZ2HlM5tuvMZJ-vZpQA
陪安娜穿过漫漫长夜,加瑞尔·萨维,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1o9wJVHS
原来你也在这里,罗宾德拉纳特·泰戈尔,外国文学,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1eYRJZ0PvEFnAG4nxQnp1yQ
我还是想你，妈妈,S.A.阿列克谢耶维奇,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1oAaEFm6
垮掉的一代,杰克·凯鲁亚克,外国文学,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1_-2Df0p2fjni5FzpcJJ-rg
希腊古典神话,古斯塔夫·施瓦布,外国文学,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1qWkZXjjSj4vRWTJMHVTmuw
菊次郎与佐纪,北野武,外国文学,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1fbve_qzPHVSBZRTmJigUKg
科雷马故事,瓦尔拉姆·沙拉莫夫,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kUFPaUb
痴人之爱,谷崎润一郎,外国文学,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1vGq2awwUMUEX4Mh6_PhfwQ
遇到百分之百的女孩,村上春树,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUNnvDl
命运的内核,格雷厄姆·格林,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dFB6pGH
戴珍珠耳环的少女,特蕾西·雪佛兰,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eRWng3o
离开的，留下的,埃莱娜·费兰特,外国文学,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1o6EXjkBc6uKLJ3c4OTjTlg
无限近似于透明的蓝,村上龙,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jIBvSZc
樱花与武士,孔祥旭,外国文学,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1kVN5hAn
